,exp_id,model_id,test_score,test_score_variance,train_score,train_score_variance
163,192,ANOVAFvalueSelection_LogRegEstimator,0.5535612535612536,0.002586504979667373,0.82358681470831,0.0004763869015893286
164,835,ANOVAFvalueSelection_LogRegEstimator,0.5826210826210827,0.0032848759344485806,0.7682808014171401,0.001014589256884231
165,763,ANOVAFvalueSelection_LogRegEstimator,0.5896723646723647,0.00038962751925715076,0.8408633778617286,0.0036172301538120503
166,707,ANOVAFvalueSelection_LogRegEstimator,0.6334757834757834,0.003023027410491797,0.7593975196916374,0.0009660493425196889
167,359,ANOVAFvalueSelection_LogRegEstimator,0.6126780626780628,0.0017062361506805942,0.7788664758978118,0.00023786513069514397
168,9,ANOVAFvalueSelection_LogRegEstimator,0.6106837606837607,0.004734864165063598,0.8143672598043132,0.0016301713799848402
169,723,ANOVAFvalueSelection_LogRegEstimator,0.6007122507122507,0.010777022913775053,0.7444861457643206,0.001323212413431546
170,684,Chi2Selection_LogRegEstimator,0.5905982905982906,0.0010986923807436613,0.7721992767072481,0.00017779550245244682
171,559,Chi2Selection_LogRegEstimator,0.5732193732193733,0.002073522130502183,0.8003013067196683,0.0006051446673307503
172,629,Chi2Selection_LogRegEstimator,0.5554131054131054,0.006295078773711249,0.7895887662517679,0.0015134772429488028
173,192,Chi2Selection_LogRegEstimator,0.5341880341880343,0.0032037077621123186,0.783397823543508,0.0007214845941165705
174,835,Chi2Selection_LogRegEstimator,0.5599715099715098,0.00468551391628314,0.7952446007558706,0.001071881639747363
175,763,Chi2Selection_LogRegEstimator,0.5013532763532764,0.005953299892046321,0.7764207815884561,0.0030200791896448343
176,707,Chi2Selection_LogRegEstimator,0.6334757834757834,0.003023027410491797,0.7593975196916374,0.0009660493425196889
177,359,Chi2Selection_LogRegEstimator,0.6060541310541311,0.001486006607089229,0.7607742114339145,0.0009552247620902901
178,9,Chi2Selection_LogRegEstimator,0.5985042735042735,0.0018631951039358463,0.7906256216041812,0.0006179991133953103
179,723,Chi2Selection_LogRegEstimator,0.5555555555555556,0.00028652364834700993,0.7922219011416373,0.000351236175321428
180,684,ReliefFSelection_GNBEstimator,0.5970797720797721,0.0036072962070113094,0.6024768234636294,0.00019653874351376827
181,559,ReliefFSelection_GNBEstimator,0.5965811965811965,0.006746211475556206,0.6045817807912366,0.0002413107417944624
182,629,ReliefFSelection_GNBEstimator,0.5697293447293447,0.001243719612665482,0.592045345976077,8.72400172603185e-05
183,192,ReliefFSelection_GNBEstimator,0.5878917378917379,0.0026391019553412753,0.5972302883930152,4.735338001653993e-05
184,835,ReliefFSelection_GNBEstimator,0.5696581196581197,0.0006555141597876651,0.5960498865254225,0.00022453302789292038
185,763,ReliefFSelection_GNBEstimator,0.5571225071225072,0.004958644816194683,0.6112814012896475,0.0005773394703480199
186,707,ReliefFSelection_GNBEstimator,0.5703703703703703,0.00218147579970942,0.59932040553261,0.00041464080539953165
187,359,ReliefFSelection_GNBEstimator,0.55,0.0007728021688135642,0.6104512905090145,0.0003907193441919465
